A-,stir in onion *,拌入洋葱*,ajouter l'oignon *,Zwiebel einrühren *,タマネギを炒める
A|,and garlic ;,和大蒜；,et de l'ail.,und Knoblauch;,ガーリック
A-,cook *,库克*,cook *,kochen *,コック
N-,"until onion is transparent ,",直到洋葱变透明，,"jusqu'à ce que l'oignon est transparent,","bis die Zwiebel transparent ist,",タマネギが透明になるまで
N|,about 5 minutes .,大约5分钟。,environ 5 minutes.,ca. 5 Minuten.,約5分。
A-,"stir in water ,",在水中搅拌，,"agiter dans l'eau,","in Wasser rühren,",水でかき混ぜる。
A|,"bouillon ,",布伊隆，,"bouillon,","Bouillon,",ブイヨン
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,and pepper .,还有胡椒粉。,et le poivre.,und Pfeffer.,胡椒。
A-,"bring to a boil ,",把水烧开，,"porter à ébullition,","zum Kochen bringen,",沸騰させる
A-,then stir in cabbage .,然后拌入卷心菜。,puis ajouter le chou.,dann in Kohl rühren.,次にキャベツをかき混ぜます。
A-,simmer *,文火*,laisser mijoter *,simmer *,煮る
N-,"until cabbage wilts ,",直到卷心菜枯萎，,"jusqu'à ce que le chou wilts,","bis Kohl welkt,",キャベツ萎凋病まで。
N|,about 10 minutes .,大约10分钟。,environ 10 minutes.,ca. 10 Minuten.,約10分。
A-,stir in tomatoes .,拌入番茄。,ajouter les tomates.,Tomaten einrühren.,トマトをかき混ぜる。
A-,"return to a boil ,",回到沸腾状态，,"retour à ébullition,","zurück zum Kochen,",沸騰する
A-,"then simmer 15 to 30 minutes ,",然后煮15到30分钟，,"puis laisser mijoter pendant 15 à 30 minutes,","dann simmer 15 bis 30 Minuten,",それから15～30分煮込みます。
A-,stirring often .,经常搅拌。,agiter souvent.,oft rühren.,よくかき回す。
,,,,,
A-,"sift flour ,",筛面粉，,"tamiser la farine,","Mehl sieben,",ふるい粉
A|,"baking powder ,",烘焙粉，,"la poudre à pâte,","Backpulver, Backpulver",ベーキングパウダー
A|,"and salt together ,",把盐放在一起，,"et le sel,","und Salz zusammen,",塩を合わせて。
A-,set aside .,放在一边。,mis de côté.,stillgelegt.,脇に置きなさい。
N|,"in a large bowl ,",在一个大碗里，,"dans un grand bol,","in einer großen Schüssel,",大きなボウルで。
A-,cream together the margarine *,奶油加人造黄油*,crème ensemble la margarine *,Sahne zusammen die Margarine *,クリームトゥギャザーマーガリン
A|,and sugar *,还有糖*,et le sucre *,und Zucker *,砂糖
N-,until light *,直到天亮*,jusqu'à ce que la lumière *,bis zum Licht *,ライトまで
N|,and fluffy .,蓬松的。,fluffy.,und flauschig.,ふわふわ。
A-,"beat in the eggs one at a time ,",一次打一个鸡蛋，,"battre les œufs un à un,","schlagen in die Eier ein nach dem anderen,",卵を一度に一つずつ叩きなさい。
A-,then stir in the vanilla .,然后加入香草。,"alors, ajouter la vanille.",dann die Vanille einrühren.,それから、バニラをかき混ぜてください。
A-,gradually blend in the sifted ingredients *,逐渐混合过筛的配料*,"dans le mélange des ingrédients progressivement ""*",schrittweise in die gesiebten Zutaten mischen *,徐々にふるい成分*にブレンド
N-,until fully absorbed .,直到完全吸收。,jusqu'à totalement absorbée.,bis vollständig absorbiert.,完全に吸収されるまで。
A-,"cover dough ,",盖上面团，,"couvrir d'argent,","Teig bedecken,",カバー生地。
A-,and chill *,和寒冷*,et calme *,und kühlen *,アンドチル
N|,for 2 hours .,持续2小时。,pour 2 heures.,für zwei Stunden.,2時間。
A-,preheat oven to 400 degrees f ( 200 degrees c ) .,预热烤箱至400华氏度（200摄氏度）。,préchauffer le four à 400 degrés f (200 degrés c).,Vorwärmofen bis 400 Grad f () 200 Grad c).,400度F（200度C）に予熱オーブン。
A-,grease cookie sheets .,给饼干片涂上油脂。,la graisse du papier sulfurisé.,Fett Cookie Sheets.,グリースクッキーシート.
N|,"on a clean floured surface ,",在干净的浮面上，,"sur une surface propre enfarinée,","auf einer sauberen, geblühten Oberfläche,",清浄な表面に
A-,roll out small portions of chilled dough to 1 / 4 inch thickness .,把一小部分冷冻面团擀成1/4英寸厚。,lancement de petites portions de réfrigérés fric de 1 / 4 pouce d'épaisseur.,kleine Portionen von gekühltem Teig auf 1 /4 Zoll Dicke abziehen.,冷やした生地の小さい部分を1 / 4インチの厚さに取り出します。
A-,cut out shapes using cookie cutters .,用切饼干刀切出形状。,coupez les formes en utilisant des moules.,Schneiden von Formen mit Cookie -Scheren.,クッキーカッターを使用してカット図形。
A-,"bake 6 to 8 minutes in the preheated oven ,",在预热的烤箱里烤6到8分钟，,cuire de 6 à 8 minutes au four préchauffé.,"Back 6 bis 8 Minuten im vorgewärmten Ofen,",オーブンで6～8分焼く。
N|,or *,或*,ou *,oder *,または
N-,until edges are barely brown .,直到边缘几乎变成褐色。,jusqu'à ce que les bords sont à peine à brown.,bis die Kanten kaum braun sind.,エッジがかろうじて茶色になるまで。
A-,remove from cookie sheets to cool on wire racks .,从饼干片中取出，放在金属架上冷却。,enlever les feuilles de cookie refroidir sur fil racks.,"entfernen Sie von Cookie Sheets, um auf Drahtständern zu kühlen.",クッキー・シートからワイヤーラックでクールにしてください。
,,,,,
A-,preheat oven to 400 degrees f ( 200 degrees c ) .,预热烤箱至400华氏度（200摄氏度）。,préchauffer le four à 400 degrés f (200 degrés c).,Vorwärmofen bis 400 Grad f () 200 Grad c).,400度F（200度C）に予熱オーブン。
A-,melt 2 tablespoons butter in a skillet ;,在平底锅中融化2汤匙黄油；,2 cuillères à soupe de beurre dans une poêle en fonte.,schmelzen 2 Esslöffel Butter in einer Pfanne;,フライパンにバター大さじ2を溶かしなさい
A-,cook *,库克*,cook *,kochen *,コック
A-,and stir green onion *,搅拌洋葱*,et agiter l'oignon vert *,und grüne Zwiebel rühren *,ネギを炒める
N-,"until softened ,",直到软化，,"au ralenti,","bis weich,",柔らかくなるまで。
N|,about 2 minutes .,大约2分钟。,environ 2 minutes.,ca. 2 Minuten.,約2分。
A-,transfer green onion to a bowl .,把洋葱放到碗里。,le transfert de l'oignon vert d'un bol.,grüne Zwiebel in eine Schüssel übertragen.,ネギをボウルに移します。
A-,"stir in crabmeat ,",拌入蟹肉，,"mélanger en crabe,","in Crabmeat einrühren,",蟹をかき混ぜる。
A|,"bread crumbs ,",面包屑，,"des miettes de pain,","die Brotkrumen,",パン粉
A|,"1 / 4 cup monterey jack cheese ,",1/4杯蒙特利杰克奶酪，,"1 / 4 tasse fromage monterey jack,","1 /4 Cup monterey jack cheese,",1 / 4カップモンテレージャックチーズ
A|,"egg ,",鸡蛋，,"l'oeuf,","Ei,",エッグ
A|,"lemon juice ,",柠檬汁，,"le jus de citron,","Zitronensaft, Zitronensaft,",レモンジュース
A|,and dill weed *,还有大麻*,et le fenouil *,und Dill Gras *,ディルウィード
N-,until well mixed .,直到混合均匀。,bien mélangé.,bis gut gemischt.,よく混ぜるまで。
A-,pour 1 / 2 cup melted butter in a 9x13 - inch baking dish ;,在9x13英寸的烤盘中倒入1/2杯融化的黄油；,pour 1 / 2 tasse beurre fondu dans un plat de cuisson 9x13 cm;,1 /2 Becher in eine 9x13 - Zoll -Backschale geben;,1 / 2カップ溶かしバターを9 x 13インチ焼き皿に注ぐ
A-,turn mushroom caps in butter to coat .,把蘑菇盖涂上黄油。,tour de champignons dans le beurre de manteau.,Drehen Pilzkappen in Butter zu beschichten.,バターを塗ってバターを塗ってください。
A-,fill mushroom caps with the crab mixture *,在蘑菇盖上填满蟹肉混合物*,combler les champignons avec le crabe mélange *,Pilzkappen mit der Krabbenmischung füllen *,マッシュルームキャップをカニ混合物で満たしてください
A-,and sprinkle with remaining 1 / 2 cup monterey jack cheese .,再撒上剩下的1/2杯蒙特利杰克奶酪。,et 1 / 2 tasse de saupoudrer de fromage monterey jack.,und mit dem restlichen 1 /2 Cup monterey jack cheese bestreuen.,残りの1 / 2カップモンテレージャックチーズをふりかけます。
A-,pour white wine into baking dish .,把白葡萄酒倒入烤盘里。,verser le vin blanc sur le plat.,Weißwein in das Backgericht geben.,白ワインをベーキング皿に注ぐ。
A-,bake in preheated oven *,入预热烤箱烘焙*,cuire au four préchauffé *,backen im vorgewärmten Ofen *,オーブンで焼く
N-,until cheese is melted *,直到奶酪融化*,jusqu'à ce que le fromage fondu *,bis der Käse geschmolzen ist *,チーズが溶けるまで
N|,"and lightly brown ,",浅棕色，,"et légèrement brown,","und leicht braun,",軽くて茶色。
N|,15 to 20 minutes .,15到20分钟。,15 à 20 minutes.,15 bis 20 Minuten.,15から20分。
,,,,,
A-,heat 4 cups vegetable oil in a deep - fryer *,在油炸锅中加热4杯植物油。*,heat 4 tasses d'huile végétale en une profonde - fryer *,Heizen Sie 4 -Tassen Pflanzenöl in einer Fritteuse *,ヒート4カップ野菜油ディープフライヤー
N|,or large saucepan to 375 degrees f ( 190 degrees c ) .,或大平底锅到375华氏度（190摄氏度）。,ou grande casserole à 375 degrés f (190 degrés c).,oder große Pfanne bis 375 Grad f () 190 Grad c).,または375度F（190度C）に大きなソースパン。
A-,beat the egg in a mixing bowl .,把鸡蛋打在搅拌碗里。,battre l'œuf dans un saladier.,das Ei in einer Mischschale schlagen.,ミックスボウルに卵を打つ。
A-,add the chicken cubes ;,加入鸡丁；,ajouter le poulet en cubes;,die Hühnerwürfel hinzufügen;,チキンキューブを追加します
A-,"sprinkle with salt ,",撒上盐，,"saupoudrer de sel,","mit Salz bestreuen,",塩を振りかける
A|,"1 teaspoon sugar ,",1茶匙糖，,"1 cuillère de sucre,","1 Teelöffel Zucker,",小さじ1杯の砂糖。
A|,and white pepper ;,还有白胡椒；,et le poivre blanc;,und weißem Pfeffer;,ホワイトペッパー
A-,mix well .,混合均匀。,bien mélanger.,gut mischen.,ミックスウェル.
A-,mix in 1 cup of cornstarch a little bit at a time *,一次加入一杯玉米淀粉*,"mélanger 1 tasse de farine de maïs, un peu à la fois *",mischen Sie in 1 Tasse Maisstärke ein wenig nach und nach *,コーンスターチ1時間で少しずつ混ぜてください
N-,until the chicken cubes are well coated .,直到鸡肉块被充分包裹。,jusqu'à ce que le poulet en cubes est bien enrobés.,bis die Hühnerwürfel gut beschichtet sind.,チキンキューブが上塗りされるまで。
N|,"in batches ,",分批，,"dans les lots,","in Chargen,",バッチで。
A-,"carefully drop the chicken cubes into the hot oil one by one ,",把鸡块一块一块地放进热油里，,"soigneusement tomber le poulet cubes dans l'huile chaude un par un,","sorgfältig die Hühnerwürfel einzeln in das heiße Öl geben,",慎重に1つずつ熱い油にチキンキューブをドロップします。
A-,cooking *,烹饪*,la cuisine *,Kochen *,料理
N-,until they turns golden brown *,直到它们变成金黄色*,jusqu'à ce qu'on devient doré *,bis sie goldbraun werden,ゴールデンブラウンになるまで
N|,"and begin to float ,",开始漂浮，,et commencent à flotter.,"und beginnen zu schweben,",そしてフロートし始める。
N|,about 3 minutes .,大约3分钟。,environ 3 minutes.,ca. 3 Minuten.,約3分。
A-,remove the chicken *,把鸡移走*,retirer le poulet *,Entfernen Sie das Huhn *,チキンを取り除く
A-,and allow to cool as you fry the next batch .,当你煎下一批的时候让它冷却。,et laisser refroidir en rfy les prochains.,"und erlauben, während Sie die nächste Partie frittieren.",そして、あなたが次のバッチを揚げて、クールにしてください。
N-,"once all of the chicken has been fried ,",一旦所有的鸡肉都炒熟了，,"une fois tout le poulet a été grillé,","sobald das ganze Hühnchen gebraten ist,",一度チキンが揚げられた。
A-,"refry the chicken ,",把鸡肉重新烤制一下，,"frire le poulet,","das Hühnchen neu machen,",鶏を放つ。
N|,starting with the batch that was cooked first .,从先煮熟的那批开始。,en commençant par le lot qui a été cuisiné.,"beginnend mit der Charge, die zuerst gekocht wurde.",最初に調理されたバッチから始まる。
A-,cook *,库克*,cook *,kochen *,コック
N-,"until the chicken turns deep golden brown ,",直到鸡肉变成深金黄色，,jusqu'à ce que le poulet devient profonde dorés.,"bis das Huhn dunkelgoldbraun wird,",鶏が濃い黄金色になるまで。
N|,about 2 minutes more .,再过两分钟。,environ 2 minutes de plus.,ca. 2 Minuten mehr.,約2分以上。
A-,drain on a paper towel - lined plate .,放在纸巾内衬的盘子里。,revêtement des tôles sur une serviette en papier.,abtropfen auf einem Papiertuch - liniert Platte.,ドレインは、紙タオル-裏地プレート。
A-,heat 2 tablespoons vegetable oil in a wok *,在炒锅中加热2汤匙植物油。*,la chaleur 2 cuillères à soupe d'huile végétale dans un wok *,erhitzen 2 -Esslöffel Pflanzenöl in einem Wok *,ヒート2大さじ植物油を鍋に
N|,or large skillet over high heat .,或是高温下的大平底锅。,ou une grande poêle à feu vif.,oder große Pfanne bei hoher Hitze.,または高い熱の上に大きなフライパン。
A-,"stir in the green onion ,",拌入洋葱，,ajouter l'oignon vert,"die grüne Zwiebel einrühren,",ネギを炒める。
A|,"garlic ,",大蒜，,"de l'ail,","Knoblauch,",ガーリック.
A|,"whole chiles ,",整个辣椒，,"ensemble chiles,","ganze Chiles,",全粒粉
A|,and orange zest .,还有橘子的味道。,et le zeste d'orange.,und Orangenschale.,オレンジジュース。
A-,cook *,库克*,cook *,kochen *,コック
A-,and stir a minute *,搅拌一分钟*,et provoquer une minute *,und eine Minute rühren *,そして少しずつ
N|,or two *,或者两个*,ou deux *,oder zwei *,または2 *
N-,until the garlic has turned golden *,直到大蒜变成金色*,jusqu'à ce que l'ail a tourné golden *,bis der Knoblauch golden ist *,にんにくが黄金に変わるまで
N|,and the chiles brighten .,辣椒变白了。,et les piments égayer.,und die Chiles brighten.,そして、チャイルズは明るくなります。
A-,"add 1 / 2 cup sugar ,",加1/2杯糖，,"ajouter 1 / 2 tasse de sucre,","fügen Sie 1 /2 Becherzucker hinzu,",1 / 2カップ砂糖を加えます。
A|,"the ginger ,",姜，,"le ginger,","der Ingwer,",ジンジャー。
A|,"chicken broth ,",鸡汤，,"bouillon de poulet,","Brühe aus Hühnern,",チキンスープ
A|,"vinegar ,",醋，,"du vinaigre,","Essig, Essig",酢
A|,"soy sauce ,",酱油，,"de la sauce de soja,","Sojasauce,",醤油
A|,"sesame oil ,",芝麻油，,"huile de sésame,","Öl aus Sesam,",胡麻油
A|,and peanut oil ;,花生油；,et de l'huile d'arachides;,und Erdnussöl;,ピーナッツオイル
A-,bring to a boil *,烧开*,porter à ébullition *,zum Kochen bringen,沸騰させる
A-,and cook *,和厨师*,et cook *,und kochen *,とクック
N|,for 3 minutes .,持续3分钟。,pour 3 minutes.,für 3 Minuten.,3分間。
A-,"dissolve 2 teaspoons of cornstarch into the water ,",将2茶匙玉米淀粉溶于水中，,"dissoudre 2 cuillères à thé de fécule de maïs dans l'eau,","lösen zwei Teelöffel Maisstärke in das Wasser auf,",コーンスターチ小さじ2杯を水に溶かす。
A-,and stir into the boiling sauce .,拌入煮沸的酱汁。,remuer dans la sauce bouillante.,und in die kochende Sauce rühren.,そして沸騰したソースにかき混ぜる。
A-,return to a boil *,回到沸腾状态*,retour à ébullition *,zurück zum Kochen *,沸騰する
A-,and cook *,和厨师*,et cook *,und kochen *,とクック
N-,until the sauce thickens *,直到酱汁变稠*,jusqu'à ce que la sauce épaissit *,bis die Sauce verdickt *,ソースが濃くなるまで*
N|,"and is no longer cloudy from the cornstarch ,",不再是玉米淀粉的浑浊，,"et n'est plus trouble de l'amidon de maïs,","und ist nicht mehr trübe von der Maisstärke,",コーンスターチからは曇りではない。
N|,about 1 minute .,大约1分钟。,environ 1 minute.,ca. 1 Minuten.,約1分です。
A-,stir the chicken into the boiling sauce .,把鸡肉搅拌到沸腾的酱汁里。,mélanger le poulet en sauce bouillante.,Rühren Sie das Huhn in die kochende Sauce.,沸騰したソースにチキンをかき混ぜる。
A-,reduce heat to low *,把热量降到最低*,réduire la chaleur à faible *,Wärme auf niedrig reduzieren *,熱を低くする
A-,and cook *,和厨师*,et cook *,und kochen *,とクック
N|,for a few minutes *,几分钟内*,pour quelques minutes *,für ein paar Minuten *,数分*
N-,until the chicken absorbs some of the sauce .,直到鸡肉吸收了一些酱汁。,jusqu'à ce que le poulet absorbe une partie de la sauce.,bis das Huhn etwas von der Sauce aufnimmt.,チキンがソースを吸収するまで。
,,,,,
A-,preheat oven to 350 degrees f ( 175 degrees c ) .,预热烤箱至350华氏度（175摄氏度）。,préchauffer le four à 350 degrés f (175 degrés c).,Vorwärmofen bis 350 Grad f (175 Grad c).,350度F（175度C）に予熱オーブン。
A-,coat a shallow baking dish with nonstick cooking spray .,用不粘的烹饪喷雾涂抹浅烤盘。,manteau un plat peu profond avec il n'accroche pas pour la cuisine.,eine flache Backschüssel mit nichtstickbereitendem Kochspray beschichten.,ノンスティック調理スプレーで浅いベーキング料理をコーティング。
A-,"combine flour ,",混合面粉，,"mélanger la farine, la","Mehl kombinieren,",小麦粉を結合
A|,"parmesan ,",帕尔马干酪，,"le parmesan,","Parmesan,",パルメザン
A|,"paprika ,",辣椒粉，,"du paprika,","Paprika,",パプリカ
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,and pepper in a bowl .,把胡椒粉放在碗里。,et le poivre dans un bol.,und Pfeffer in einer Schüssel.,そして、ボウルでコショウ。
N|,"in a separate bowl ,",在一个单独的碗里，,"dans un autre bol,","in einer separaten Schüssel,",別のボウルで。
A-,whisk together the egg *,把鸡蛋搅在一起*,fouetter l'oeuf *,Das Ei zusammen rühren,卵を泡立てる
A|,and milk .,还有牛奶。,et du lait.,und Milch.,ミルク。
A-,"dip the chicken in the egg ,",把鸡肉浸在鸡蛋里，,"tremper le poulet dans l'oeuf,","das Huhn in das Ei tauchen,",鶏肉に卵を浸す。
A-,then dredge in the flour mixture .,然后在面粉混合物中挖泥。,"alors, drague la farine du mélange.",dann in der Mehlmischung Baggern.,それから、小麦粉混合物を浚渫してください。
A-,"place in the baking dish ,",放在烤盘里，,"dans le plat,","in die Backschale geben,",焼き皿に入れる。
A-,and pour the melted butter evenly over the chicken .,把融化的黄油均匀地倒在鸡肉上。,et pour le beurre fondu uniformément sur le poulet.,und die geschmolzene Butter gleichmäßig auf das Huhn geben.,そして、溶かしたバターをチキンの上に均等に注ぎます。
A-,bake *,烘焙*,cuire *,backen *,ベーク
N|,for about 1 hour *,大约1小时*,pendant environ 1 heure *,für etwa eine Stunde *,約1時間*
N|,"and 15 minutes in the preheated oven ,",在预热的烤箱中放置15分钟，,et 15 minutes au four préchauffé.,"und 15 Minuten im vorgewärmten Ofen,",そして、予熱オーブンで15分。
N-,"until the cheese has browned ,",直到奶酪变成褐色，,"jusqu'à ce que le fromage est brun,","bis der Käse gebräunt ist,",チーズが茶色になるまで。
N|,and the chicken has cooked .,鸡肉已经煮好了。,et le poulet a cuisiné.,und das Huhn hat gekocht.,そして、チキンは料理しました。
,,,,,
A-,preheat oven to 350 degrees f ( 175 degrees c ) .,预热烤箱至350华氏度（175摄氏度）。,préchauffer le four à 350 degrés f (175 degrés c).,Vorwärmofen bis 350 Grad f (175 Grad c).,350度F（175度C）に予熱オーブン。
A-,grease a 13x9 - inch baking pan with cooking spray *,用烹饪喷雾润滑13x9英寸的烤盘,13x9 cm de graisse un plat de cuisson avec vaporisateur *,eine 13x9 - Zoll -Backpfanne mit Kochspray schmieren *,13 x 9インチのフライパンを調理スプレーでグリース
N|,or butter .,或者黄油。,ou du beurre.,oder Butter.,またはバター。
A-,"combine hash browns ,",组合哈希浏览器，,"combiner les hash browns,","kombinieren von Hash -Browns,",ハッシュブラウンを結合します。
A|,"sour cream ,",酸奶油，,"de la crème,","saure Sahne,",サワークリーム
A|,"bacon ,",培根，,"bacon,","Speck,",ベーコン.
A|,"ranch mix ,",牧场组合，,"ranch,","Ranch Mix,",ランチミックス
A|,and 1 cup cheddar cheese in a large bowl ;,在大碗里放一杯切达干酪；,et 1 tasse cheddar dans un grand bol.,und 1 Cup Cheddar Käse in einer großen Schüssel;,大きなボウルに1カップチェダーチーズ；
A-,stir *,搅动*,mélanger *,Rühren *,攪拌する
N-,until well mixed .,直到混合均匀。,bien mélangé.,bis gut gemischt.,よく混ぜるまで。
A-,spread into baking pan ;,放入烤盘中；,la propagation en plat de cuisson;,in Backpfanne ausgebreitet;,焼きパンに広がる
A-,cover with aluminum foil .,用铝箔覆盖。,couvrir avec du papier d'aluminium.,Deckel mit Alufolie.,アルミ箔で覆う。
A-,bake in the preheated oven *,在预热过的烤箱里烘焙*,cuire au four préchauffé *,backen im vorgewärmten Ofen *,オーブンで焼く
N|,for 45 minutes .,45分钟。,pendant 45 minutes.,für 45 Minuten.,45分です。
A-,remove foil ;,除去箔纸；,enlever les feuilles;,entfernen Folie;,箔を取り除く
A-,sprinkle remaining cheddar cheese evenly across potatoes .,把剩下的切达干酪均匀地撒在土豆上。,saupoudrer de fromage cheddar uniformément à l'ensemble des autres pommes de terre.,den restlichen Cheddar gleichmäßig auf Kartoffeln verteilen.,残りのチェダーチーズをジャガイモに均等にふりかけます。
A-,bake *,烘焙*,cuire *,backen *,ベーク
N-,until cheese is bubble *,直到奶酪起泡*,jusqu'à ce que le fromage est bubble *,bis der Käse blass ist *,チーズが泡になるまで
N|,"and lightly browned around the edges ,",边缘有轻微的棕色，,"et légèrement dorés sur les bords,","und leicht gebräunt an den Rändern,",そして、縁のまわりで軽く褐色になってください。
N|,about 15 minutes .,大约15分钟。,environ 15 minutes.,ca. 15 Minuten.,約15分。
,,,,,
A-,preheat oven to 350 degrees f ( 175 degrees c ) .,预热烤箱至350华氏度（175摄氏度）。,préchauffer le four à 350 degrés f (175 degrés c).,Vorwärmofen bis 350 Grad f (175 Grad c).,350度F（175度C）に予熱オーブン。
A-,"cream together the butter ,",把黄油搅在一起，,"crème ensemble le beurre,","Creme zusammen die Butter,",クリームを一緒にバター。
A|,"white sugar ,",白糖，,"le sucre blanc,","Weißer Zucker,",白砂糖
A|,and brown sugar *,还有红糖*,et le sucre brun *,und brauner Zucker *,ブラウンシュガー
N-,until smooth .,直到光滑。,jusqu'au bon.,bis glatt.,滑らかになるまで。
A-,"beat in the eggs one at a time ,",一次打一个鸡蛋，,"battre les œufs un à un,","schlagen in die Eier ein nach dem anderen,",卵を一度に一つずつ叩きなさい。
A-,then stir in the vanilla .,然后加入香草。,"alors, ajouter la vanille.",dann die Vanille einrühren.,それから、バニラをかき混ぜてください。
A-,dissolve baking soda in hot water .,在热水中溶解小苏打。,dissoudre le bicarbonate de soude dans l'eau chaude.,löse das Backpulver in heißem Wasser auf.,溶湯でベーキングソーダを溶かす。
A-,add to batter along with salt .,和盐一起加入面糊。,ajouter à la pâte avec du sel.,hinzufügen zu Teig zusammen mit Salz.,塩に加えて打者に加える。
A-,"stir in flour ,",拌入面粉，,"mélanger la farine,","Mehl einrühren,",小麦粉でかき混ぜる
A|,"chocolate chips ,",巧克力片，,"pépites de chocolat,","Schokoladenchips, Schokoladenchips,",チョコレートチップ
A|,and nuts .,还有坚果。,et les noix.,und Nüsse.,ナッツ。
A-,drop by large spoonfuls onto ungreased pans .,把大汤匙放到不抹油的锅上。,ungreased baisse par de grosses cuillères sur des casseroles.,Tropfen von großen Löffeln auf unbewegliche Pfannen.,未処理の鍋に大きなスプーンでドロップします。
A-,bake *,烘焙*,cuire *,backen *,ベーク
N|,"for about 10 minutes in the preheated oven ,",在预热的烤箱中大约10分钟，,environ 10 minutes au four préchauffé.,"für etwa zehn Minuten im vorgewärmten Ofen,",予熱オーブンで約10分。
N|,or *,或*,ou *,oder *,または
N-,until edges are nicely browned .,直到边缘变成棕色。,jusqu'à bords soient bien dorés.,bis die Kanten schön gebräunt sind.,エッジがきれいに茶色になるまで。
,,,,,
A-,preheat oven to 425 degrees f ( 220 degrees c ) .,预热烤箱至425华氏度（220摄氏度）。,préchauffer le four à 425 degrés f (220 degrés c).,Vorwärmofen bis 425 Grad f () 220 Grad c).,425度F（220度C）に予熱オーブン。
A-,line a muffin tin with parchment paper squares .,用羊皮纸方格把松饼罐头排成一行。,la ligne un moule à muffins avec un papier parchemin carrés.,eine Muffin -Dose mit Pergament -Papierquadraten füllen.,パーマメント紙の正方形でラインマフィンティン。
A-,grate cauliflower into a microwave - safe bowl using a fine grater .,把花椰菜用细碎的磨碎器磨成微波炉安全的碗状。,grille le chou - fleur dans un micro - onde - bol en utilisant une râpe à fromage.,Rost in eine Mikrowelle - sichere Schüssel mit einem feinen Rost.,微細なgraterを使っている電子レンジ-安全なボウルへのカリカリカリフラワー。
A-,chop up any remaining pieces that are too small to grate but too big *,把剩下的太小而不能磨碎但太大的部分切碎*,couper les morceaux restants qui sont trop petites pour grille mais trop grand *,"alle übrigen Teile, die zu klein sind, aber zu groß *",あまりにも小さいが、あまりにも大きい大きさの任意の残りの部分をチョップ
N|,for the crust .,为了外壳。,pour la croûte.,für die Kruste.,地殻のために。
A-,microwave cauliflower *,微波花椰菜*,chou - fleur au micro - ondes.,Mikrowellenleiter *,マイクロ波カリフラワー
N-,until soft *,直到变软*,jusqu'à ce que les *,bis weich *,ソフトまで
N|,"and tender ,",还有温柔，,"et tendre,","und zart,",そして優しい。
N|,4 to 6 minutes .,4到6分钟。,4 à 6 minutes.,4 bis 6 Minuten.,4から6分。
A-,"pour cauliflower into a clean dish towel cool easily handled ,",把花椰菜倒进干净的毛巾里，凉快，容易处理。,pour le chou - fleur dans un plat propre serviette cool facilement manipulé.,"Gießen Sie Blumenkohl in ein sauberes Spültuch kühl leicht gehandhabt,",カリフラワーを簡単に取り扱ったきれいな皿に注ぎます。
N|,15 to 20 minutes .,15到20分钟。,15 à 20 minutes.,15 bis 20 Minuten.,15から20分。
A-,wrap the towel around the cauliflower *,用毛巾包住花椰菜*,envelopper la serviette autour du chou - fleur *,wickeln Sie das Handtuch um den Blumenkohl,タオルをカリフラワーの周りに巻きなさい
A-,and squeeze out as much liquid as possible ;,尽量挤出液体；,et de sortir autant de liquide que possible;,und so viel Flüssigkeit wie möglich herauspressen;,そしてできるだけ多くの液体を吐き出す
IV,"the drier the cauliflower is ,",花椰菜越干，,le sec est le chou - fleur est,"der Trockner der Blumenkohl ist,",カリフラワーはドライヤーです。
IV,the better it will hold together as a crust once mixed with the other ingredients .,一旦与其他成分混合，它就越能像一块硬壳那样紧密地结合在一起。,le mieux qu'il tiendra en croûte une fois mélangé avec d'autres ingrédients.,"Je besser sie als Kruste zusammenhalten, wenn sie einmal mit den anderen Zutaten vermischt wird.",他の成分と一度混合物として一緒に保持する方が良い。
A-,"combine cauliflower ,",组合花椰菜，,"combiner le chou - fleur,","Kombinieren Sie Blumenkohl,",カリフラワーを混ぜる。
A|,"1 cup mozzarella cheese ,",1杯马苏里拉奶酪，,1 tasse de fromage mozzarella.,"1 Tasse Mozzarella Käse,",カップ1杯のモッツァレラチーズ。
A|,"parmesan cheese ,",帕尔马干酪，,"fromages parmesan,","Parmesan Käse,",パルメザンチーズ
A|,"egg ,",鸡蛋，,"l'oeuf,","Ei,",エッグ
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,"pepper ,",胡椒粉，,"pepper,","Pfeffer, Pfeffer",胡椒
A|,"garlic powder ,",大蒜粉，,"de l'ail en poudre,","Knoblauchpulver,",ガーリックパウダー.
A|,and onion powder in a large bowl .,把洋葱粉放在一个大碗里。,et la poudre d'oignon dans un grand bol.,und Zwiebelpulver in einer großen Schüssel.,そして、大きなボウルのオニオン粉。
A-,"scoop cauliflower crust mixture into prepared muffin tin ,",将花椰菜皮混合物倒入准备好的松饼罐中，,"scoop de chou - fleur mélange en croûte préparé muffin tin,","Knüller -Blumenkruste -Mischung in zubereitetes Muffin -Zinn,",カリフラワー・クラスト混合物を準備されたマフィン・ティンにスクープしてください。
A-,dividing the mixture evenly among the cups .,把混合物均匀地分在杯子里。,en divisant le mélange uniformément entre les tasses.,die Mischung gleichmäßig auf die Tassen teilen.,カップの間で均一に混合物を分けること。
